canonical_smiles
Cc1cc(NC(=O)c2cc(Cl)cc(Cl)c2O)ccc1Sc3nc4ccccc4s3
CN(C\C=C\c1ccc(cc1)C#N)Cc2ccc3OCCc3c2
COc1ccc(CNc2nnc(N3CCC(O)CC3)c4ccc(cc24)C#N)cc1Cl
Cc1cccc(NC(=S)Nc2ccc3COC(=O)c3c2)c1
COc1ccc2c(C[C@@H]3NC(=O)[C@@H]4CCCN4C3=O)cn(CC=C)c2c1
CN1CCN(CC1)c2nc3ccccc3nc2Oc4ccc(C)cc4
O=C1CC(c2ccc(cc2)c3ccccc3)c4c(N1)ccc5ccccc45
CC(=O)NC([C@H]1CC(C[C@@H]1N=C(N)N)C(=O)O)C(=O)N2CCSCC2
CCCc1cnnn1c2c(Cl)cc(cc2Cl)C(F)(F)F
OC(=O)C(=O)Nc1nc(cs1)c2onc(Cl)c2
CCc1c(C)[nH]c2CCC\C(=N/OC(=O)NCCc3cccnc3)\c12
CCC[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](Cc2ccc(O)cc2)NCc3ccccc3CCCCNC1=O)C(C)C
COc1cc2CCN(CCCN(C)CCc3ccccn3)C(=O)Cc2cc1OC
CCC(C)CNc1nc(nc2N(Cc3ccccc3)CNc12)C#N
CCOC(=O)COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2
CC[C@H](N1CCN(C[C@@H]1C)C2(C)CCN(CC2)C(=O)c3c(C)ncnc3C)c4ccc(cc4)C(F)(F)F
CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc3ccccc3)OC(=O)[C@H]1C
CCCN1[C@@H](CC)Cn2nc(c3ccc(Cl)cc3Cl)c4nc(C)cc1c24
NC(=N)NC(=O)OCc1cccc(N2CCC(CC2)Oc3cccnc3)c1F
CCCCc1oc2ccccc2c1Cc3cccc(c3)\C(=C\CN4OC(=O)NC4=O)\C
Cl.C[C@H](NC(=O)[C@H]1Cc2c(CN1)sc3ccccc23)c4ccccc4
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2CN3CCN(CC3)C(c4ccccc4)c5ccccc5
COC(=O)c1cc(CCc2ccc(OC)cc2OC)ccc1O
CC(C)[C@@H]1CC(=O)C2=C[C@@]3(OC(=O)C[C@]3(C)[C@H](O)C[C@@]12C)C(=C)CO
OP(=O)(O)CCOCC(COCCP(=O)(O)O)n1cnc2C(=O)NC=Nc12
NC(=N)N1CCC[C@H]1Cc2onc(n2)c3ccc(Nc4nc(cs4)c5cc(ccc5F)C(F)(F)F)cc3
CC1(ON=C(O1)c2ccccc2Cl)c3ccccn3
C(C1=NCCN1)c2ccc3ccccc3c2
CN1C(=O)N(C)c2ncc3C(=O)C=CC(=O)c3c2C1=O
NCCCCN(Cc1ccc(OCCc2ccccc2)cc1)Cc3ccc(OCCc4ccccc4)cc3.OC(=O)C(F)(F)F
CN(CCNC(=O)N1CCN(CC1)c2ccccc2)Cc3ccccc3
[Br-].[Br-].Cc1ccc[n+](CCC#Cc2ccc(cc2)C#CCC[n+]3cccc(C)c3)c1
CCCCCCCC\C=C/CCCCCCCC(=O)N1CCc2cc(OC)c(OC)cc2C1Cc3ccc(OC)c(OC)c3
N=C(NCCCNCCCCCCCNCCCNC(=N)NCc1ccccc1)NCc2ccccc2
CN1CCc2cccc3c2[C@H]1Cc4ccc(CO)c(O)c34
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CNC(=O)CCCCCF)NC(=O)[C@H](CO)NC(=O)CN)C(=O)N
CCCCCC\C=C/CCCCCCCc1cccc(O)c1C(=O)O
CN(Cc1ccccc1)C(=S)N2CCC(=N2)c3cccc(Cl)c3
CCOC(=O)c1ccc2ncc(C(=O)OCC)c(Nc3ccc(NC(=O)C)cc3)c2c1
COCCOc1ccc(N2CCN(Cc3cccc(c3)c4cc5nc(nn5c(N)n4)c6occc6)CC2)c(Cl)c1
[Na+].[O-]C(=O)c1cc(F)ccc1Cn2nnc(n2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3
COC(=O)\C=C\1/C2N([C@@H](C(=O)O)[C@](C)(COC(=O)CSc3nnnn3C)S2(=O)=O)C1=O
NC(=O)c1ccccc1n2cnc3ccccc23
Cl.CC1CC(=O)NN=C1c2ccc(NC(=O)CCNCC(O)COc3cccc4[nH]ccc34)cc2
CC(=O)c1cc2C=CC(C)(C)Oc2cc1O
CN1CCc2cc3Oc4c(O)cc5CCN(C)[C@H]6Cc7ccc(Oc8cc(C[C@H]1c2cc3Oc4c56)ccc8O)cc7
COC(=O)[C@H]1C[C@H](O)CCN1
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCC34CC5CC(CC(C5)C3)C4)O[C@@H]6O[C@@]7(C)CC[C@@H]1[C@@]26OO7
CCCCCCO[C@H]1C=C(O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(=O)C)C(=O)O
CC1(C)CCC(C)(C)c2cc3c(ccn3C(=O)c4ccc(cc4)C(=O)O)cc12
C[C@H](CCCn1nnc(n1)c2ccccc2)N(c3cc(Cl)ccc3CO)S(=O)(=O)c4ccc(Cl)cc4
C[C@@H]1CC[C@@H](CC1)NCc2ccc3c(Cc4c(n[nH]c34)c5ccc(CC(=O)O)cc5)c2
O=C(N1CCOCC1)c2cccc3c(NCCCCCCNc4c5ccccc5nc6c(cccc46)C(=O)N7CCOCC7)c8ccccc8nc23
CC1CN(Cc2cccc3NC(=O)N1c23)C(=C)C
Cc1nonc1c2nc(S)n[nH]2
Cl.CC(C)\N=C(/N)\N=C(/N)\NOCCCOc1ccc(C)c(C)c1
CC(C#CCN1CCCC1)N(C)S(=O)(=O)C
C\C(=C/CC1OC(=O)NC1=O)\c2cccc(OCCc3nc(oc3C)c4ccccc4)c2
CC(=O)O[C@@H]1[C@H](OC(=O)C)C(C)(C)Oc2ccc3C=CC(=O)Oc3c12
CCN(CC)C(=O)OCC1CN(CCN1C(=O)c2cc(OC)c(OC)c(OC)c2)C(=O)c3cc(OC)c(OC)c(OC)c3
O=C(CCNC(=O)[C@H](Cc1ccc(cc1)c2ccccc2)NCP(=O)(Oc3ccccc3)Oc4ccccc4)OC5CCc6ccccc56
CCN(CC)C1=NC(=CC(=O)N1)Cc2c(F)cccc2F
CCCCOP(=O)(OCCCC)OC1=C(N2[C@H](CC1)[C@H](NC(=O)COc3ccccc3)C2=O)C(=O)O
C(CCN1CCN(CC1)c2cccc3OCCOc23)CCc4c[nH]c5ccccc45
CN(C)CCNC(=O)C(=O)CCCCCCOc1ccc(cc1)c2ccccc2
Cc1ccccc1c2cc(ccc2C#N)C(OCc3ccc(Cl)cc3)c4cncn4C
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]2CO[C@H](CN2)OCC3CCCCC3
Cl.COc1noc2CCN(C)Cc12
OC(=O)[C@H](Cc1ccc(NC(=O)c2cc(Cl)nc(Cl)c2)cc1)NC(=O)C3C4CCC(CC4)N3S(=O)(=O)c5c(Cl)cccc5Cl
CCNC(=O)Nc1nc2cc(cc(c3cnn(C)c3)n2n1)c4cccnc4
CCOc1ccc(\C=C\C(=O)NCCCCN2CCN(CC2)C(c3ccccc3)c4ccccc4)cn1.OC(=O)C(=O)O
CCNc1cccnc1N2CCN(CC2)C(=O)c3cnc4ccccc4c3
Cc1nc(O)c2cc(CN(CC#C)c3ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCc4nnn[nH]4)C(=O)O)C(=O)O)c(F)c3)c(C)cc2n1
CCCCCN1C=C(C(=O)NC2C3CC4CC(CC2C4)C3)C(=O)c5ccccc15
OC(CCc1ccccc1)\C=C\C=C\c2ccccc2
Cl.C(Cc1ccccc1)C2=NOC(C2)c3ccccc3
CCCC(C)(C)C(=O)N[C@H]1CCCCNC1=O
COc1cc2C(=O)N3CCC[C@H]3C=Nc2cc1OCCCSc4nnc5N(c6ccccc6)c7ccccc7S(=O)(=O)n45
Fc1ccc(CCC(=O)N[C@H]2CCOC2=O)cc1
COc1cc2[C@@H]3Cc4ccc(Oc5cc(C[C@@H]6N(C)CCc7cc(O)c(Oc(c1O)c2CCN3)cc67)ccc5O)cc4
CC\C(=C/CN1OC(=O)NC1=O)\c2cccc(OCc3nc(oc3C)c4ccc(cc4)C(F)(F)F)c2
CC(C)[C@@H](NC(=O)c1ccc(cc1)N(CC#C)Cc2ccc3nc(C)nc(O)c3c2)C(=O)O
CN(C)c1cccc2c(cccc12)S(=O)(=O)Nc3cnc(Br)cn3
COC(=O)C1=C(C)NC(=C(C1c2c(nc3sccn23)c4cc(OC)ccc4OC)C(=O)OC)C
CC(C)CSc1cc(SCC(C)C)nc(SCC(C)C)n1
ClC\C=C\Cl
CC(C)C(NC(=O)NCc1ccc(C)nc1)C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc3ccccc3)NC(=O)OCc4cccnc4
CN1CCN(CCNC(=O)COc2ccc3oc4c(NCCN5CCN(C)CC5)c6ccccc6[n+](C)c4c3c2)CC1
COC[C@H]1OC(=C2[C@@H](C3=C(COCC3=O)N=C12)c4ccc(F)c(Br)c4)O
CC1CCN(CC1)C(=O)[C@H](CCCNc2ccccn2)NS(=O)(=O)c3ccc4ccccc4c3
O=C1NC(Cc2c[nH]c3ccccc23)C(=O)N4[C@H]1Cc5c([nH]c6ccccc56)C4c7ccccc7
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)C3CCc4cc(O)ccc34
CC(C)(C(=O)O)c1cccnc1Nc2ccc(Cl)cc2
CSc1sc(cc1S(=O)(=O)c2cc(Br)c3c(c2)ncn3Cc4ccccc4)C(=N)N
CCS(=O)(=O)c1ccc2oc(Cc3ccc(C)cc3)nc2c1
CCCNC(=O)[C@H](N)[C@@H](O)c1ccc(cc1)[N+](=O)[O-]
[Cl-].CCOc1cc2cc3c4cc5OCOc5cc4CC[n+]3cc2cc1OC
CCOC(=O)C(O)(c1ccc[nH]1)C(F)(F)F
COc1ccc(cc1)[C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)[C@@H]([C@H]3c5ccccc5)C(=O)N(C)C
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCN(CC3)S(=O)(=O)c4cccc(NC(=O)C)c4)c(F)c2
Cl.COc1ccc(OCC2=NC(c3ccccc3)c4ccccc4CN2C)cc1
CC(C(=O)c1cc(nn1c2ccc3onc(N)c3c2)C(F)(F)F)c4ccc(cc4F)c5ccccc5S(=O)(=O)C
CCc1c(C#N)c(c2ccc(cc2)c3ccc(OC)cc3)c(C(=O)O)n1C
C[C@H](N)[C@@H]1CCN(C1)c2c(C)c3N(C4CC4)C(=O)N(N)C(=O)c3cc2F
O=C1C[C@H](NC2CCOCC2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc5ccccc5)C(=O)N[C@H](Cc6ccccc6)CN1
CC1=NOC(=O)/C/1=C\c2cccs2
CCN(CC)CC1=CNC(=C(O)C1=O)C
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc3ccc(OCc4ccccc4)cc3c2)[C@H](O)C(=O)NO
Cn1c(CSCC(=O)Nc2ccccc2)nnc1SCC(=O)Nc3ccccc3
CC1=CN(C2OC(COP3(=O)OCc4cc(CCC(=O)OCc5ccccc5)ccc4O3)C=C2)C(=O)NC1=O
CC(C)(N)CNC(=O)C[C@@H]1CCC[C@]2(C1)OOC3(O2)C4CC5CC(CC3C5)C4
Cl.COc1ccccc1N2CCN(CC(O)c3ccc(O)c(c3)C(=O)N)CC2
CCCN1CCO[C@@H]2[C@@H]1CCc3ccc(cc23)C(=O)N
Fc1ccc(cc1)c2nn3cc(Cl)ccc3c2c4ccncc4
CN1[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C\C=C\CCCC[C@H](N)C1=O)C(=O)NCc3ccccc3
CC(=O)OCO\N=[N+](/[O-])\N1CCC[C@H]1C(=O)OCc2ccc(cc2)c3cc(nn3c4ccc(cc4)S(=O)(=O)N)C(F)(F)F
Cl.Clc1c(sc2ccccc12)C(=O)Nc3ccc(cn3)C4=NCCN4
CCN(CC)\C(=N/C#N)\C1=CC(C)(C)Oc2ccc(cc12)[N+](=O)[O-]
CC(C)(C)c1ccc(cc1)C(=O)NC(=O)Nc2cccc(c2)C3CN4CCSC4=N3
COc1cccc(CN2CCC[C@@H]2[C@H](O)CNC(C)(C)Cc3ccc4ccccc4c3)c1
CCN1C(CC(=O)NCc2ccccc2)c3ccccc3N=C1N(C)C
O[C@H]1CCN[C@H](C1)C(=O)O
COC(=O)[C@H](CC(C)C)N1C(=O)[C@@H]2Cc3c(CN2C1(C)C)[nH]c4ccccc34
ONC(=O)\C=C\c1ccc(\C=N\OCc2ccccc2)cc1
CN([C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N)C(=O)CNC(=O)C
CC1=CC2=C(C(=O)N1)C(=O)O/C/2=C\c3cc4ccccc4s3
CCN1CCN(CCCCOC(=O)c2cc(O)c3C(=O)c4c(O)cccc4C(=O)c3c2)CC1
COc1ccc(cc1OCC2CC2)[C@@]3(C[C@H]4C[C@H](C[C@H]4C3)C(=O)O)C#N
OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N4[C@H](CC[C@H]4C#N)C#C
CC(=O)c1sc(NC(=O)N[C@@H]2CN(CC[C@H]2CN3CCC[C@@H](Cc4ccc(F)cc4)C3)C(=O)C5CC5)nc1C
Cc1ccc(cc1Nc2ncnc3c2cnn3c4ccccc4)C(=O)N
CC(C)C[C@H](N1C(=S)SC(=C(c2ccccc2)c3ccccc3)C1=O)C(=O)O
COc1ccccc1N2CCN(CCCN3C(=O)C4Sc5ccccc5C4N(C)C3=O)CC2
Clc1cccc(c1)C2N3CC[C@@H](NCc4cncn4Cc5ccc(C#N)c(Oc6cccc2c6)c5)C3=O
Oc1cccc2C(=O)c3cc(cc(O)c3C(=O)c12)C(=O)OCCCN4CCCCC4
CC(C)OC(=O)C(C)CNC(=O)[C@H](N)CC(=O)O
CC#CCOc1ccc(cc1)S(=O)(=O)N[C@H](Cc2cn(Cc3ccc(F)cc3)c4ccccc24)C(=O)O
CN1CCN(CC1)c2ccc(Nc3ncc(C#N)c(Nc4ccccc4C(=O)N)n3)cc2
COC(=O)C(C)\C\1=C\C=C(/C)\CC[C@H]2O[C@]2(C)CC\C=C(/C)\CC1
COc1oc(nc1)c2ccc(O)c(O)c2
CC(C)CN1CCC[C@@H]1CNc2cc(ccc2c3cc(Oc4cccc5sc(NC(=O)C)nc45)ncn3)C(F)(F)F
C[C@H](C[C@@H]1CC[C@@H](O1)[C@@H](C)C(=O)N2CCN(CC3CCCO3)CC2)n4cc(nn4)C#Cc5ccc(Oc6ccccc6)cc5
C(NC12CC3CC(CC1C3)C2)c4cccs4
Cc1cccc(OCc2cn(CCn3c(C)ncc3[N+](=O)[O-])nn2)c1
COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCOCC8
CC(C)(C)c1ccc(cc1)c2ccccc2C(=O)Nc3ccc4nc(sc4c3)C(=O)N[C@H](C(=O)N5CCC(F)(F)C5)c6ccccc6
NCCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC1=O
CC(=O)N[C@@H]1Cc2c(CN([C@@H](CCCCN)C(=O)NCc3ccccc3)C1=O)[nH]c4ccccc24.OC(=O)C(F)(F)F
NC(=N)NC(=O)c1nc(Cl)c(nc1N)N2CCCCCC2
Cc1ccccc1Nc2nc(Nc3ccccc3C)nc(n2)N4CCN(CCNc5ccnc6cc(Cl)ccc56)CC4
OC[C@H]1[C@@H]2CN3C(=O)C=CC=C3[C@H]([C@@H]1C(=O)NCCCN4CCCC4)N2c5nc(c6ccc(Cl)cc6)c(s5)c7ccccc7
Cc1ccc(Cl)c(c1)S(=O)(=O)NC(CCC(=O)N)C(=O)N
CCc1ccnc2c(cc(cc12)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc4cccc(c4)C(F)(F)F)N5CCCC5=O
CCC[C@@H](COC(=O)CC)NC(=O)[C@H](N)CC(=O)O
CC(=O)\C=C(/O)\c1cccnc1
CN(C\C=C\c1cccc(F)c1)Cc2cccc3cc[nH]c23
Br.Oc1cc2C(CNCCc2c(Cl)c1O)c3ccc(Cl)c(O)c3
O=C1C=C(Oc2ccccc12)c3ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc4ccc(cc4)C5=CC(=O)c6ccccc6O5)cc3
CC(C)(C)OC(=O)NC(CC(=O)OCc1ccccc1)C(=O)NC(COCc2ccccc2)C(=O)NCC(=O)OCc3ccccc3
Fc1ccccc1C2=Cc3c(sc4ccccc34)C(=O)O2
CC1CCN(CC1)C(=O)c2ccc(cc2)C#Cc3ccccc3
COc1cc(cc(OC)c1OC)C(=O)N\N=C\2/C(=O)Nc3c(Cl)cc(Cl)cc23
CN1C\C(=C/c2ccc(C)cc2)\C(=O)[C@]3(C1)[C@H]([C@@H](N[C@@]34C(=O)Nc5ccccc45)c6ccccc6)c7ccc(C)cc7
CS\C=C(\C)/N1C(=O)ON=C1C(=O)c2ccc(Br)cc2
Cc1cc(C[C@@H](OC(=O)N2CCC(CC2)C3=Cc4ccccc4NC3=O)C(=O)N5CCC(CC5)N6CCCCC6)cc7cn[nH]c17
CCC[C@H]1OC(=O)[C@H](CCCC[C@H](O)[C@@H]1O)OC(=O)\C=C\C=C\C
Cn1cc(C2=C(C(=O)NC2=O)c3coc4ccccc34)c5ccc(O)cc15
CCCCCOc1ccc(Oc2ccc(O)cc2)cc1
COc1cc(ccc1C(=O)N)n2cc(C(=O)C)c3ccccc23
CC[C@]1(OC(=O)C2=C1C=C3N(Cc4c(C5CCCCC5)c6ccccc6nc34)C2=O)C(=O)NCCN7CCOCC7
CN(C)CCNC(=O)c1cccc2c(NCCN3CCN(CCNc4c5ccccc5nc6c(cccc46)C(=O)NCCN(C)C)CC3)c7ccccc7nc12
CC(C)P(=O)(O)C1=CCC(N)C1
COc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5ccccc5)NC(=O)[C@H]6CCCN6C2=O)cc1
Nc1nc(O)c(C#N)c(n1)c2ccccc2[N+](=O)[O-]
C[C@@H](CC\C=C(\C)/C[C@H]1OC(=O)C(=C1O)C)\C=C\C=C(/C)\CCCC2=CCN(CC(=O)O)C2=O
CN(C)CC(=O)Nc1ccc(C(=O)Nc2cc(C(=O)NCCn3nc4c5cccc(Cl)c5C(=O)c6cccc3c46)n(C)c2)n1C
COc1ccc2nccc([C@@H](O)CN3CCC(NCc4nc5NC(=O)CSc5cc4Cl)C(F)C3)c2c1
FC(F)(F)c1ccc(NC(=O)NC2CCN(C2)c3ccnc4cc(Cl)ccc34)cc1
CN(C)CCOc1cc(NC(=O)Nc2cccc(c2)[N+](=O)[O-])ccc1I
COc1ccc(\C=C/c2cc(OC)c3OCOc3c2)c(O[Si](C)(C)C(C)(C)C)c1O[Si](C)(C)C(C)(C)C
CC(=O)Nc1ccc2NC(=O)[C@@H](N(C(C(=O)NC3CCCCC3)c4ccc(cc4)[N+](=O)[O-])C(=O)c2c1)c5ccccc5
C\C=C\CCCC(C)\C(=C\1/C(=O)[C@H]([C@H](C)O)N(C)C1=O)\O
OC(=O)\C(=C\C(=O)c1ccnc2ccccc12)\O
Cc1ccc([C@@H](CC=C)OC(=O)C=C)c2ccccc12
CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(cc1)C(F)(F)F
Clc1ccc(cc1Cl)C2(CCCN3CCC4(CC3)N(C(=O)NC4=O)c5ccccc5)CCN(C2)C(=O)c6occc6
OC(=O)CNC(=O)Sc1ccccn1
Cc1ccc(cc1)S(=O)(=O)[O-].Cc2ccc(cc2)S(=O)(=O)[O-].C[N+](C)(CCCCCCCCCCCC[N+](C)(C)CCC#C)CCC#C
OC(=O)C[C@@H](C(=O)O)n1cc(CCCC(=O)OCOC2=N\C(=C/c3cccc(c3)C(=O)c4ccccc4)\C(=O)N/C/2=C\c5ccccn5)nn1
CCCC(=O)OC(Cn1ccnc1)c2ccc(Cl)cc2
CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1
OC[C@H]1O[C@@H](Oc2ccc3C=CC(=O)Oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
C\C\1=C/[C@@H]2OC(=O)C(=C)[C@@H]2[C@@H](O)C\C(=C\CC1)\C
NS(=O)(=O)c1ccc(cc1)C(=O)Oc2cncc(Cl)c2
CCc1c(nn(c1c2ccc(Br)cc2)c3ccc(Cl)cc3Cl)C4=NC(=O)C(C)(C)N4C
CS(=O)(=O)c1ccc(Nc2ncnc(N3CCC(CC3)c4onc(n4)c5cccc(c5)C(F)(F)F)c2[N+](=O)[O-])cc1
O=C(CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)NCc4ccccc4)[nH]c5ccccc15)NCc6ccccc6
CC(C)CN(Cc1csc(n1)C(C)C)C(=O)NCC(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4
COc1cc2OC(C)(C)[C@H](OC(=O)\C=C\c3ccc(Br)cc3)[C@H](O)c2c4N(C)c5cc6ccccc6cc5C(=O)c14
CN(C(=O)c1ccccc1)c2ccc3N(CCC(=O)N)\C(=N\C(=O)c4ccc(s4)\C(=C\c5ccncc5)\C)\Nc3c2
COc1cc2CCN(C(=O)CN3CCOCC3)c2cc1Nc4nc(Nc5cccc(F)c5C(=O)N)c6cc[nH]c6n4
COc1ccc(cc1)C(=O)C[n+]2c(C)n(Cc3c4CCOc4cc5CCOc35)c6ccccc26
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)[C@@H](CC(O)C4=CC(=O)OC4OC(=O)\C=C\c5ccccc5)[C@](O)(CO)CC[C@H]23
N#CC1(CCN(CCCc2ccccc2)CC1)c3ccccc3
OC(=O)c1n[nH]c2CCOc12
O[C@H]1[C@H](COC(=O)\C=C\c2ccc(O)cc2)O[C@H](Oc3ccc(cc3)C4=CC(=O)c5c(O)cc(O)cc5O4)[C@@H](O)[C@@H]1O
Cl.Cc1nc2nc(N)nc(N)c2c(C)c1Cc3ccccc3Cl
COc1cc(Nc2ccnc3cc(ccc23)c4ccncc4)cc(OC)c1OC
COCCn1cnc2c(O)nc(Nc3ccccc3)nc12
FC(F)Oc1cccc(NC(=O)c2ccccn2)c1
C[C@H](C(=O)NCCc1ccccc1O)c2cccc(Oc3ccccc3)c2
COc1ccc2c(O)cc(OC)c(O)c2c1O
CCOC(=O)c1ccc2\C(=C(\Nc3ccc(CN4CCCCC4)cc3)/c5ccccc5)\C(=O)Nc2c1
NCC[C@H](NC(=O)[C@@H](N)CCCNC(=N)N[N+](=O)[O-])C(=O)N.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F
OS(=O)(=O)c1ccc(CNC(=O)C(CS)Cc2ccccc2)cc1
CCCC1C(=CN(CC(=O)OC(C)C)C=C1C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CC3)C(=O)NC(C)c4ccccc4
CCCC[C@H](CC)NC(=O)[C@H](N)CC(=O)O
OC(CCCC\C=C/CCCCCCCCCCCCCC\C=C/C#C)\C=C\CCCC#C[C@H](O)C#CCCCCCC\C=C\[C@@H](O)C#C
NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccc(C3=C4C=CC(=O)C=C4Oc5cc(O)ccc35)c(c2)C(=O)O)cc1
COc1cc(O)cc2OC(CC(=O)c12)c3ccc(O)cc3
Nc1ncnc2c1ncn2CC(=O)c3cccnc3
CCCCCCCCCCCC\C=C/CC[C@@H](O)[C@H](O)CCCCCCC(=O)CCCCCCCC1=C[C@H](C)OC1=O
C(CC1CCCC=C1)Nc2ncnc3[nH]cnc23
Nc1nc(Sc2ccc(O)cc2)c(C#N)c(c3ccc(Cl)cc3)c1C#N
